datetime,pct,precip,precipcover,preciptype,snow,snowdepth
2021-09-05,0.7768688217468644,0.012,4.17,rain,0.0,0.0
2021-09-06,0.7908398109810107,0.037,8.33,rain,0.0,0.0
2021-09-07,0.8013984634899738,0.0,0.0,,0.0,0.0
2021-09-08,0.8396130637623698,0.0,0.0,,0.0,0.0
2021-09-09,0.8104019457955833,0.58,66.67,rain,0.0,0.0
2021-09-10,0.8074298514538085,0.558,16.67,rain,0.0,0.0
2021-09-11,0.7841392803198904,0.0,0.0,,0.0,0.0
2021-09-12,0.8147698719369926,0.0,0.0,,0.0,0.0
2021-09-13,0.7878513620941556,0.06,12.5,rain,0.0,0.0
2021-09-14,0.7793869859155821,0.0,0.0,,0.0,0.0
2021-09-15,0.7946130860534373,0.0,0.0,,0.0,0.0
2021-09-16,0.8825936352306151,0.301,20.83,rain,0.0,0.0
2021-09-17,0.8400747453536397,0.0,0.0,,0.0,0.0
2021-09-18,0.7933899031253204,0.02,4.17,rain,0.0,0.0
2021-09-19,0.7906023542383697,0.274,20.83,rain,0.0,0.0
2021-09-20,0.8195484758929998,0.0,0.0,,0.0,0.0
2021-09-21,0.7869778411392241,0.0,0.0,,0.0,0.0
2021-09-22,0.8008914271090941,0.002,4.17,rain,0.0,0.0
2021-09-23,0.8080576958694686,0.03,4.17,rain,0.0,0.0
2021-09-24,0.7885380536747073,0.011,16.67,rain,0.0,0.0
2021-09-25,0.7460639938393787,0.016,12.5,rain,0.0,0.0
2021-09-26,0.7171559492097674,0.559,29.17,rain,0.0,0.0
2021-09-27,0.8381855300916072,0.0,0.0,,0.0,0.0
2021-09-28,0.7883477146646491,0.685,45.83,rain,0.0,0.0
2021-09-29,0.8420533698109732,0.0,0.0,,0.0,0.0
2021-09-30,0.7964295183526102,0.002,8.33,rain,0.0,0.0
2021-10-01,0.7255071394880048,0.0,0.0,,0.0,0.0
2021-10-02,0.876130609678715,0.0,0.0,,0.0,0.0
2021-10-03,0.9684579592658574,0.007,12.5,rain,0.0,0.0
2021-10-04,0.8144132669982237,0.956,87.5,rain,0.0,0.0
2021-10-05,0.795568327000753,0.615,29.17,rain,0.0,0.0
2021-10-06,0.8627267286641327,0.0,0.0,,0.0,0.0
2021-10-07,0.8497354908717039,0.0,0.0,,0.0,0.0
2021-10-08,0.8304550808649604,0.0,0.0,,0.0,0.0
2021-10-09,0.8005130608555825,0.002,8.33,rain,0.0,0.0
2021-10-10,0.8477249589462896,0.0,0.0,,0.0,0.0
2021-10-11,0.8136373293226966,0.0,0.0,,0.0,0.0
2021-10-12,0.7986883044918206,0.0,0.0,,0.0,0.0
2021-10-13,0.7961542751654433,0.0,0.0,,0.0,0.0
2021-10-14,0.8512048558812069,0.0,0.0,,0.0,0.0
2021-10-15,0.7961836281838073,0.0,0.0,,0.0,0.0
2021-10-16,0.8459580593281568,0.002,4.17,rain,0.0,0.0
2021-10-17,0.8716897855318306,0.332,25.0,rain,0.0,0.0
2021-10-18,0.8023338468032634,0.0,0.0,,0.0,0.0
2021-10-19,0.7964440862889346,0.0,0.0,,0.0,0.0
2021-10-20,0.8312967564728595,0.0,0.0,,0.0,0.0
2021-10-21,0.839869550773888,0.0,0.0,,0.0,0.0
2021-10-22,0.8103499899747093,0.0,0.0,,0.0,0.0
2021-10-23,0.7954583928402745,0.0,0.0,,0.0,0.0
2021-10-24,0.7519642935091012,0.0,0.0,,0.0,0.0
2021-10-25,0.8096475630803335,0.715,58.33,rain,0.0,0.0
2021-10-26,0.8000226685062286,1.002,75.0,rain,0.0,0.0
2021-10-27,0.7848770241511317,0.263,79.17,rain,0.0,0.0
2021-10-28,0.8052465495282001,0.0,0.0,,0.0,0.0
2021-10-29,0.8196916994198036,0.0,0.0,,0.0,0.0
2021-10-30,0.8448422281462896,0.976,62.5,rain,0.0,0.0
2021-10-31,0.8986362260884453,0.486,41.67,rain,0.0,0.0
2021-11-01,0.796658314113227,0.0,0.0,,0.0,0.0
2021-11-02,0.8144406203745687,0.0,0.0,,0.0,0.0
2021-11-03,0.8297297938493324,0.0,0.0,,0.0,0.0
2021-11-04,0.8041279675368318,0.0,0.0,,0.0,0.0
2021-11-05,0.8233774791181194,0.0,0.0,,0.0,0.0
2021-11-06,0.7438505976387231,0.0,0.0,,0.0,0.0
2021-11-07,0.8143378369790027,0.0,0.0,,0.0,0.0
2021-11-08,0.8195780702494582,0.0,0.0,,0.0,0.0
2021-11-09,0.8154769954181026,0.0,0.0,,0.0,0.0
2021-11-10,0.8441162937094733,0.0,0.0,,0.0,0.0
2021-11-11,0.8311542071847178,0.0,0.0,,0.0,0.0
2021-11-12,0.8006502667765414,0.592,45.83,rain,0.0,0.0
2021-11-13,0.7430383847269442,0.192,8.33,rain,0.0,0.0
2021-11-14,0.9585651402348072,0.0,0.0,,0.0,0.0
2021-11-15,0.7790328607063168,0.088,16.67,rain,0.0,0.0
2021-11-16,0.7666909723375186,0.0,0.0,,0.0,0.0
2021-11-17,0.7812215024852802,0.0,0.0,,0.0,0.0
2021-11-18,0.7650475239704558,0.0,0.0,,0.0,0.0
2021-11-19,0.7237002912342192,0.281,20.83,rain,0.0,0.0
2021-11-20,0.7448259354473703,0.0,0.0,,0.0,0.0
2021-11-21,0.768432344057991,0.0,0.0,,0.0,0.0
2021-11-22,0.7575097917055736,0.209,29.17,rain,0.0,0.0
2021-11-23,0.7913531925046968,0.0,0.0,,0.0,0.0
2021-11-24,0.7757509213134414,0.0,0.0,,0.0,0.0
2021-11-25,0.8311709090397361,0.0,0.0,,0.0,0.0
2021-11-26,0.7567268274561694,0.05,41.67,"rain,snow",0.0,0.0
2021-11-27,0.7906712377257559,0.0,0.0,,0.0,0.0
2021-11-28,0.7882788471607591,0.0,0.0,,0.0,0.0
2021-11-29,0.7514813180501845,0.0,0.0,,0.0,0.0
2021-11-30,0.7472826108841266,0.0,0.0,,0.0,0.0
2021-12-01,0.7660081937537407,0.0,0.0,,0.0,0.0
2021-12-02,0.7540771070976531,0.012,8.33,rain,0.0,0.0
2021-12-03,0.7436038122425017,0.011,4.17,rain,0.0,0.0
2021-12-04,0.7164551161618475,0.0,0.0,,0.0,0.0
2021-12-05,0.7200377939460647,0.0,0.0,,0.0,0.0
2021-12-06,0.7598212511490667,0.211,25.0,rain,0.0,0.0
2021-12-07,0.6675218456854781,0.0,0.0,,0.0,0.0
2021-12-08,0.8084822053884309,0.001,4.17,"rain,snow",0.3,0.1
2021-12-09,0.8162678179772977,0.011,4.17,"rain,snow",0.2,0.3
2021-12-10,0.7482261480414922,0.0,0.0,,0.0,0.1
2021-12-11,0.7523089774125455,0.255,25.0,rain,0.0,0.0
2021-12-12,0.7856607343179032,0.046,8.33,rain,0.0,0.0
2021-12-13,0.8005742534857402,0.0,0.0,,0.0,0.0
2021-12-14,0.7650224136590824,0.0,0.0,,0.0,0.0
2021-12-15,0.797166859753137,0.018,4.17,rain,0.0,0.0
2021-12-16,0.790535845685751,0.185,33.33,rain,0.0,0.0
2021-12-17,0.7384530091513932,0.0,0.0,,0.0,0.0
2021-12-18,0.7457578305181584,0.472,41.67,"rain,snow",0.0,0.0
2021-12-19,0.8020798494983278,0.466,37.5,"rain,snow",0.0,0.0
2021-12-20,0.8311014727240786,0.0,0.0,,0.0,0.0
2021-12-21,0.8146003861092486,0.0,0.0,,0.0,0.0
2021-12-22,0.844685060825668,0.091,8.33,rain,0.0,0.0
2021-12-23,0.8117579135220302,0.0,0.0,,0.0,0.0
2021-12-24,0.7567835309978541,0.0,0.0,,0.0,0.5
2021-12-25,0.8231006926398343,0.322,37.5,"rain,snow",0.0,0.5
2021-12-26,0.849706566260862,0.231,20.83,"rain,snow",0.0,0.5
2021-12-27,0.8113276876878297,0.0,0.0,,0.0,0.0
2021-12-28,0.8291020857663218,0.047,25.0,"rain,snow",0.2,0.1
2021-12-29,0.8443651646320017,0.002,4.17,rain,0.0,0.0
2021-12-30,0.8145983127916329,0.055,16.67,rain,0.0,0.0
2021-12-31,0.8119182462467995,0.0,0.0,,0.0,0.0
2022-01-01,0.8009580219220447,0.047,20.83,rain,0.0,0.0
2022-01-02,0.7906827712958892,0.24,37.5,rain,0.0,0.0
2022-01-03,0.7981454342899356,0.0,0.0,snow,0.1,0.0
2022-01-04,0.7850121502393832,0.0,0.0,,0.0,0.0
2022-01-05,0.7430074073075428,0.129,25.0,rain,0.0,0.0
2022-01-06,0.7328451693853052,0.0,0.0,"rain,snow",2.0,0.6
2022-01-07,0.6912681368547366,0.433,37.5,"rain,snow",4.6,3.0
2022-01-08,0.7187762793549919,0.0,0.0,,0.0,2.8
2022-01-09,0.7349817845278687,0.012,8.33,rain,0.0,1.9
2022-01-10,0.7539280068691332,0.0,0.0,,0.0,0.7
2022-01-11,0.7482169454241893,0.0,0.0,,0.0,0.6
2022-01-12,0.7651415437191995,0.0,0.0,,0.0,0.6
2022-01-13,0.8100330647746834,0.0,0.0,,0.0,0.6
2022-01-14,0.8430175577767696,0.0,0.0,,0.0,0.6
2022-01-15,0.776752759127278,0.0,0.0,,0.0,0.4
2022-01-16,0.7691150042341545,0.0,0.0,,0.0,0.3
2022-01-17,0.7822856290835037,0.772,37.5,rain,0.0,0.1
2022-01-18,0.7993267291259154,0.0,0.0,,0.0,0.0
2022-01-19,0.8263200936464613,0.0,0.0,,0.0,0.0
2022-01-20,0.7853525789451753,0.155,29.17,rain,0.2,0.2
2022-01-21,0.7816766336704095,0.0,0.0,,0.0,0.1
2022-01-22,0.8172887874794943,0.0,0.0,,0.0,0.0
2022-01-23,0.7902475041287884,0.0,0.0,,0.0,0.0
2022-01-24,0.7873653657550805,0.011,4.17,"rain,snow",0.3,0.2
2022-01-25,0.865117017403213,0.059,12.5,"rain,snow",0.2,0.3
2022-01-26,0.8350123297113561,0.0,0.0,,0.0,0.1
2022-01-27,0.8221743696268448,0.0,0.0,,0.0,0.0
2022-01-28,0.8435892298984342,0.0,0.0,"rain,snow",0.8,0.3
2022-01-29,0.4847942112135827,0.442,83.33,"rain,snow",2.4,1.8
2022-01-30,0.6161190166453655,0.0,0.0,snow,1.2,4.3
2022-01-31,0.7839470335144261,0.0,0.0,,0.0,4.3
2022-02-01,0.8018205297177964,0.0,0.0,,0.0,3.7
2022-02-02,0.8348925412746165,0.0,0.0,,0.0,3.0
2022-02-03,0.8200265514450247,0.113,29.17,rain,0.0,2.1
2022-02-04,0.7417671037665907,1.704,100.0,"rain,snow",0.0,1.3
2022-02-05,0.7001571189317727,0.137,12.5,snow,0.0,1.2
2022-02-06,0.7677739784657669,0.0,0.0,,0.0,1.2
2022-02-07,0.824398909091933,0.279,37.5,"rain,snow",0.0,1.0
2022-02-08,0.8269210327147511,0.629,37.5,rain,0.0,0.9
2022-02-09,0.8323311341355444,0.0,0.0,,0.0,0.6
2022-02-10,0.83615385871235,0.0,0.0,,0.0,0.6
2022-02-11,0.822779400881877,0.0,0.0,,0.0,0.6
2022-02-12,0.7947346040112241,0.0,0.0,rain,0.0,0.4
2022-02-13,0.7819897725976959,0.227,66.67,"rain,snow",0.8,0.9
2022-02-14,0.7812929203905119,0.024,12.5,snow,0.5,1.8
2022-02-15,0.841650544095547,0.0,0.0,,0.0,1.9
2022-02-16,0.8228530222115384,0.0,0.0,,0.0,1.7
2022-02-17,0.8284373123110387,0.0,0.0,,0.0,0.8
2022-02-18,0.8245613628919122,0.371,41.67,rain,0.0,0.1
2022-02-19,0.7814900287259791,0.0,0.0,,0.0,0.0
2022-02-20,0.8359826915783004,0.0,0.0,,0.0,0.0
2022-02-21,0.8334220822691587,0.0,0.0,,0.0,0.0
2022-02-22,0.8290812443185436,0.348,33.33,rain,0.0,0.0
2022-02-23,0.8300638671840185,0.021,4.17,rain,0.0,0.0
2022-02-24,0.8387902328873398,0.0,0.0,"rain,snow",0.6,0.2
2022-02-25,0.7226007646549896,0.664,62.5,"rain,snow",1.3,1.2
2022-02-26,0.719883093408929,0.0,0.0,snow,0.5,2.4
2022-02-27,0.7956567802845254,0.0,0.0,,0.0,2.4
2022-02-28,0.8075446706008802,0.0,0.0,,0.0,2.2
2022-03-01,0.8166134369368345,0.064,8.33,rain,0.0,2.2
2022-03-02,0.8108436793402172,0.032,12.5,rain,0.0,1.8
2022-03-03,0.777913287100696,0.163,16.67,rain,0.0,1.6
2022-03-04,0.825831540508083,0.0,0.0,,0.0,1.6
2022-03-05,0.8100295688260092,0.0,0.0,,0.0,1.5
2022-03-06,0.8261992579004035,0.012,4.17,rain,0.0,1.0
2022-03-07,0.8124372913346275,0.234,20.83,rain,0.0,0.1
2022-03-08,0.8583105104839941,0.068,4.17,rain,0.0,0.0
2022-03-09,0.8327896826777886,0.249,29.17,"rain,snow",0.4,0.1
2022-03-10,0.8231745483742312,0.0,0.0,"rain,snow",0.3,0.5
2022-03-11,0.7783036852861531,0.0,0.0,,0.0,0.4
2022-03-12,0.7885227484959788,0.388,41.67,"rain,snow",0.0,0.4
2022-03-13,0.867163920082723,0.0,0.0,,0.0,0.4
2022-03-14,0.8414972243589509,0.0,0.0,,0.0,0.0
2022-03-15,0.8111939752102979,0.0,0.0,,0.0,0.0
2022-03-16,0.8003936039678604,0.02,4.17,rain,0.0,0.0
2022-03-17,0.8230372742412158,0.04,20.83,rain,0.0,0.0
2022-03-18,0.7684074293121299,0.0,0.0,,0.0,0.0
2022-03-19,0.8021656138537637,0.14,25.0,rain,0.0,0.0
2022-03-20,0.8401157906095724,0.065,8.33,rain,0.0,0.0
2022-03-21,0.8200114734149471,0.0,0.0,,0.0,0.0
2022-03-22,0.8611344974147548,0.0,0.0,,0.0,0.0
2022-03-23,0.8133012943479321,0.0,0.0,,0.0,0.0
2022-03-24,0.8438883793758829,0.541,75.0,rain,0.0,0.0
2022-03-25,0.8037947064806279,0.465,25.0,rain,0.0,0.0
2022-03-26,0.7904990312380179,0.306,20.83,rain,0.0,0.0
2022-03-27,0.8267477596194638,0.0,0.0,,0.0,0.0
2022-03-28,0.7677786888406948,0.011,4.17,snow,0.0,0.0
2022-03-29,0.8216141355579478,0.0,0.0,,0.0,0.0
2022-03-30,0.7790030936079668,0.0,0.0,,0.0,0.0
2022-03-31,0.7797025662146595,0.011,4.17,rain,0.0,0.0
2022-04-01,0.7242501151049046,0.558,33.33,rain,0.0,0.0
2022-04-02,0.7727902676879526,0.0,0.0,,0.0,0.0
2022-04-03,0.8393179193094086,0.002,8.33,rain,0.0,0.0
2022-04-04,0.7784067232367483,0.011,4.17,rain,0.0,0.0
2022-04-05,0.8276342971634693,0.0,0.0,,0.0,0.0
2022-04-06,0.8331120164043049,0.12,37.5,rain,0.0,0.0
2022-04-07,0.8707874189386136,0.001,4.17,rain,0.0,0.0
2022-04-08,0.8267183891422216,0.18,37.5,rain,0.0,0.0
2022-04-09,0.8215009100819481,0.103,16.67,rain,0.0,0.0
2022-04-10,0.8455438678165453,0.0,0.0,,0.0,0.0
2022-04-11,0.8597266257363311,0.0,0.0,,0.0,0.0
2022-04-12,0.834077849421452,0.034,8.33,rain,0.0,0.0
2022-04-13,0.859474851494463,0.0,0.0,,0.0,0.0
2022-04-14,0.8431214112766718,0.166,8.33,rain,0.0,0.0
2022-04-15,0.817753196112583,0.056,8.33,rain,0.0,0.0
2022-04-16,0.8413071663515783,0.139,12.5,rain,0.0,0.0
2022-04-17,0.8267514047557212,0.237,12.5,rain,0.0,0.0
2022-04-18,0.8047390366179159,0.0,0.0,,0.0,0.0
2022-04-19,0.8315897485411377,0.544,25.0,rain,0.0,0.0
2022-04-20,0.8287512117527289,0.0,0.0,,0.0,0.0
2022-04-21,0.8626175767422681,0.0,0.0,,0.0,0.0
2022-04-22,0.8553210870568551,0.0,0.0,,0.0,0.0
2022-04-23,0.8147680003677061,0.0,0.0,,0.0,0.0
2022-04-24,0.8597219385550782,0.0,0.0,,0.0,0.0
2022-04-25,0.8555050027937348,0.0,0.0,,0.0,0.0
2022-04-26,0.8441763133187921,0.114,25.0,rain,0.0,0.0
2022-04-27,0.8550851058348186,0.199,16.67,rain,0.0,0.0
2022-04-28,0.8412282003151361,0.0,0.0,,0.0,0.0
2022-04-29,0.8437413844113407,0.0,0.0,,0.0,0.0
2022-04-30,0.83320854096202,0.0,0.0,,0.0,0.0
2022-05-01,0.7713258264827565,0.0,0.0,,0.0,0.0
2022-05-02,0.7919655415434298,0.138,25.0,rain,0.0,0.0
2022-05-03,0.7621122062427657,0.133,25.0,rain,0.0,0.0
2022-05-04,0.8351266256966403,0.106,29.17,rain,0.0,0.0
2022-05-05,0.8453989921693754,0.0,0.0,,0.0,0.0
2022-05-06,0.8050973601221569,0.0,0.0,,0.0,0.0
2022-05-07,0.8314080569373253,0.0,0.0,,0.0,0.0
2022-05-08,0.8272525875627207,0.0,0.0,,0.0,0.0
2022-05-09,0.8600813846931569,0.0,0.0,,0.0,0.0
2022-05-10,0.782826866881646,0.0,0.0,,0.0,0.0
2022-05-11,0.8121217472192614,0.0,0.0,,0.0,0.0
2022-05-12,0.8457156280910066,0.0,0.0,,0.0,0.0
2022-05-13,0.8274340808764621,0.0,0.0,,0.0,0.0
2022-05-14,0.8103199182708164,0.0,0.0,,0.0,0.0
2022-05-15,0.8330146991800322,0.012,8.33,rain,0.0,0.0
2022-05-16,0.8173773000179374,0.086,8.33,rain,0.0,0.0
2022-05-17,0.8211435102218496,0.011,4.17,rain,0.0,0.0
2022-05-18,0.818809572501219,0.0,0.0,,0.0,0.0
2022-05-19,0.8093716222432228,0.012,8.33,rain,0.0,0.0
2022-05-20,0.8219506982136442,0.0,0.0,,0.0,0.0
2022-05-21,0.7872811046198128,0.03,16.67,rain,0.0,0.0
2022-05-22,0.7730638927586038,0.082,4.17,rain,0.0,0.0
2022-05-23,0.8181350722467025,0.0,0.0,,0.0,0.0
2022-05-24,0.8519511694701198,0.0,0.0,,0.0,0.0
2022-05-25,0.7974864589798709,0.0,0.0,,0.0,0.0
2022-05-26,0.8107767559412867,0.0,0.0,,0.0,0.0
2022-05-27,0.8154540266591126,0.0,0.0,,0.0,0.0
2022-05-28,0.7943819787573435,0.696,25.0,rain,0.0,0.0
2022-05-29,0.8420229235043534,0.0,0.0,,0.0,0.0
2022-05-30,0.8202076881614451,0.0,0.0,,0.0,0.0
2022-05-31,0.829135588624309,0.032,8.33,rain,0.0,0.0
2022-06-01,0.8336394492358294,0.088,20.83,rain,0.0,0.0
2022-06-02,0.8278740720677156,0.092,8.33,rain,0.0,0.0
2022-06-03,0.8328755911333139,0.028,12.5,rain,0.0,0.0
2022-06-04,0.8041013308297287,0.0,0.0,,0.0,0.0
2022-06-05,0.8257135222167449,0.0,0.0,,0.0,0.0
2022-06-06,0.8547776374862577,0.0,0.0,,0.0,0.0
2022-06-07,0.8438841958737793,0.0,0.0,,0.0,0.0
2022-06-08,0.8110503246000176,0.253,33.33,rain,0.0,0.0
2022-06-09,0.8109430947862344,0.855,20.83,rain,0.0,0.0
2022-06-10,0.8394957386171757,0.0,0.0,,0.0,0.0
2022-06-11,0.7974089725742272,0.0,0.0,,0.0,0.0
2022-06-12,0.8115181893928827,0.0,0.0,,0.0,0.0
2022-06-13,0.8591875266135607,0.1,12.5,rain,0.0,0.0
2022-06-14,0.8320660339088213,0.0,0.0,,0.0,0.0
2022-06-15,0.8405079846209722,0.0,0.0,,0.0,0.0
2022-06-16,0.8460098550168896,0.0,0.0,,0.0,0.0
2022-06-17,0.7831647638089422,0.018,4.17,rain,0.0,0.0
2022-06-18,0.8193423283457157,0.0,0.0,,0.0,0.0
2022-06-19,0.8388699167586038,0.31,33.33,rain,0.0,0.0
2022-06-20,0.9063965742335036,0.0,0.0,,0.0,0.0
2022-06-21,0.9000229800050626,0.0,0.0,,0.0,0.0
2022-06-22,0.8769504137578784,0.0,0.0,,0.0,0.0
2022-06-23,0.8155496943244641,0.0,0.0,,0.0,0.0
2022-06-24,0.8930000920215285,0.0,0.0,,0.0,0.0
2022-06-25,0.5964182525753797,0.0,0.0,,0.0,0.0
2022-06-26,0.6513624920541132,0.0,0.0,,0.0,0.0
2022-06-27,0.9754742074649962,0.667,33.33,rain,0.0,0.0
2022-06-28,0.9270950672620168,0.0,0.0,,0.0,0.0
2022-06-29,0.977807668072227,0.0,0.0,,0.0,0.0
2022-06-30,0.9023868266841684,0.0,0.0,,0.0,0.0
2022-07-01,0.9182343649189836,0.0,0.0,,0.0,0.0
2022-07-02,0.7975203690949174,0.2,20.83,rain,0.0,0.0
2022-07-03,0.8159908268056826,0.0,0.0,,0.0,0.0
2022-07-04,0.8126990954111954,0.0,0.0,,0.0,0.0
2022-07-05,0.8319250844440351,0.033,16.67,rain,0.0,0.0
2022-07-06,0.8374351521715313,0.031,12.5,rain,0.0,0.0
2022-07-07,0.6687242586822033,0.0,0.0,,0.0,0.0
2022-07-08,0.8176969953873799,0.0,0.0,,0.0,0.0
2022-07-09,0.7619724106506354,0.0,0.0,,0.0,0.0
2022-07-10,0.7857955558196186,0.0,0.0,,0.0,0.0
2022-07-11,0.8103941164770734,0.0,0.0,,0.0,0.0
2022-07-12,0.8068066671511384,0.0,0.0,,0.0,0.0
2022-07-13,0.8169870976797131,0.011,4.17,rain,0.0,0.0
2022-07-14,0.7603142699956782,0.17,20.83,rain,0.0,0.0
2022-07-15,0.823519636223037,0.0,0.0,,0.0,0.0
2022-07-16,0.7699404439001053,0.0,0.0,,0.0,0.0
2022-07-17,0.8229793574577643,0.0,0.0,,0.0,0.0
2022-07-18,0.8305470695674068,0.161,16.67,rain,0.0,0.0
2022-07-19,0.8030390279685546,0.018,4.17,rain,0.0,0.0
2022-07-20,0.8179489230520083,0.0,0.0,,0.0,0.0
2022-07-21,0.8107446755490354,0.0,0.0,,0.0,0.0
2022-07-22,0.7750821585783976,0.0,0.0,,0.0,0.0
2022-07-23,0.7678294386259454,0.0,0.0,,0.0,0.0
2022-07-24,0.8044259447964202,0.0,0.0,,0.0,0.0
2022-07-25,0.8280038690524257,0.0,0.0,,0.0,0.0
2022-07-26,0.8036206032263669,0.0,0.0,,0.0,0.0
2022-07-27,0.7949738683475482,0.0,0.0,,0.0,0.0
2022-07-28,0.8203207916279429,0.041,8.33,rain,0.0,0.0
2022-07-29,0.8768760936838271,0.001,4.17,rain,0.0,0.0
2022-07-30,0.7952565429250257,0.001,4.17,rain,0.0,0.0
2022-07-31,0.8002133326613178,0.0,0.0,,0.0,0.0
2022-08-01,0.8066719357167345,0.015,8.33,rain,0.0,0.0
2022-08-02,0.8156150069954684,0.0,0.0,,0.0,0.0
2022-08-03,0.7679537040061324,0.0,0.0,,0.0,0.0
2022-08-04,0.829810874212245,0.0,0.0,,0.0,0.0
2022-08-05,0.7836159412169651,0.048,8.33,rain,0.0,0.0
2022-08-06,0.7501020311610128,0.0,0.0,,0.0,0.0
2022-08-07,0.816428790165913,0.023,4.17,rain,0.0,0.0
2022-08-08,0.8143015881252412,0.0,0.0,,0.0,0.0
2022-08-09,0.7819985600921637,0.156,12.5,rain,0.0,0.0
2022-08-10,0.8194518877774146,0.001,4.17,rain,0.0,0.0
2022-08-11,0.7181391165393178,0.001,4.17,rain,0.0,0.0
2022-08-12,0.7885387961415173,0.0,0.0,,0.0,0.0
2022-08-13,0.7379424408582927,0.0,0.0,,0.0,0.0
2022-08-14,0.8297712361053995,0.0,0.0,,0.0,0.0
2022-08-15,0.8090585028690994,0.0,0.0,,0.0,0.0
2022-08-16,0.7867494787016729,0.0,0.0,,0.0,0.0
2022-08-17,0.833237482338431,0.014,8.33,rain,0.0,0.0
2022-08-18,0.8284998724403541,0.0,0.0,,0.0,0.0
2022-08-19,0.803247108083402,0.0,0.0,,0.0,0.0
2022-08-20,0.8022738285428285,0.0,0.0,,0.0,0.0
2022-08-21,0.8431113874163605,0.0,0.0,,0.0,0.0
2022-08-22,0.8139188870358376,0.443,33.33,rain,0.0,0.0
2022-08-23,0.8222452410304493,0.07,25.0,rain,0.0,0.0
2022-08-24,0.7916863139320349,0.0,0.0,,0.0,0.0
2022-08-25,0.8203562132547946,0.0,0.0,,0.0,0.0
2022-08-26,0.8342140739488555,0.435,16.67,rain,0.0,0.0
2022-08-27,0.7773763080195732,0.0,0.0,,0.0,0.0
2022-08-28,0.8044917622899249,0.0,0.0,,0.0,0.0
2022-08-29,0.777439236702316,0.0,0.0,,0.0,0.0
2022-08-30,0.8291770885588221,0.0,0.0,,0.0,0.0
2022-08-31,0.8098032002137416,0.339,16.67,rain,0.0,0.0
2022-09-01,0.8267598502459943,0.0,0.0,,0.0,0.0
2022-09-02,0.8200464260825585,0.0,0.0,,0.0,0.0
2022-09-03,0.7495238570564675,0.0,0.0,,0.0,0.0
2022-09-04,0.7792764841305788,0.0,0.0,,0.0,0.0
2022-09-05,0.8236080426552012,0.407,45.83,rain,0.0,0.0
2022-09-06,0.8330150339849018,0.731,100.0,rain,0.0,0.0
2022-09-07,0.8374175443014811,0.0,0.0,,0.0,0.0
2022-09-08,0.8509187684450454,0.0,0.0,,0.0,0.0
2022-09-09,0.8390169978003177,0.0,0.0,,0.0,0.0
2022-09-10,0.8129924839640765,0.0,0.0,,0.0,0.0
2022-09-11,0.7778723922524096,0.001,4.17,rain,0.0,0.0
2022-09-12,0.8178116201379138,0.005,16.67,rain,0.0,0.0
2022-09-13,0.8429908933295911,0.168,20.83,rain,0.0,0.0
2022-09-14,0.8027423186516448,0.0,0.0,,0.0,0.0
2022-09-15,0.8198111639995423,0.0,0.0,,0.0,0.0
2022-09-16,0.8042719000623682,0.0,0.0,,0.0,0.0
2022-09-17,0.7754030854613585,0.0,0.0,,0.0,0.0
2022-09-18,0.8494636119619623,0.002,8.33,rain,0.0,0.0
2022-09-19,0.7947892544310653,0.378,16.67,rain,0.0,0.0
2022-09-20,0.7945874740954388,0.011,4.17,rain,0.0,0.0
2022-09-21,0.8151514199307884,0.005,12.5,rain,0.0,0.0
2022-09-22,0.8351555193593979,0.762,33.33,rain,0.0,0.0
2022-09-23,0.7882901754966969,0.0,0.0,,0.0,0.0
2022-09-24,0.7815986370452476,0.0,0.0,,0.0,0.0
2022-09-25,0.7762092251036125,0.0,0.0,,0.0,0.0
2022-09-26,0.7895266927845137,0.262,20.83,rain,0.0,0.0
2022-09-27,0.7986962300674101,0.0,0.0,,0.0,0.0
2022-09-28,0.8129290439255237,0.0,0.0,,0.0,0.0
2022-09-29,0.797340195891868,0.0,0.0,,0.0,0.0
2022-09-30,0.8118785121517552,0.0,0.0,,0.0,0.0
2022-10-01,0.7854764484339566,0.024,12.5,rain,0.0,0.0
2022-10-02,0.8102564005351096,0.0,0.0,,0.0,0.0
2022-10-03,0.8270001653545698,0.0,0.0,,0.0,0.0
2022-10-04,0.7965778587448513,0.241,25.0,rain,0.0,0.0
2022-10-05,0.8407421124561031,0.735,66.67,rain,0.0,0.0
2022-10-06,0.8175410597302892,0.128,16.67,rain,0.0,0.0
2022-10-07,0.8122177370866965,0.0,0.0,,0.0,0.0
2022-10-08,0.803853575796628,0.013,4.17,rain,0.0,0.0
2022-10-09,0.8304962769597102,0.0,0.0,,0.0,0.0
2022-10-10,0.8372414731805262,0.029,8.33,rain,0.0,0.0
2022-10-11,0.8062425431802582,0.0,0.0,,0.0,0.0
2022-10-12,0.8266717206113838,0.0,0.0,,0.0,0.0
2022-10-13,0.8044405229626455,0.884,33.33,rain,0.0,0.0
2022-10-14,0.7962154311894931,1.322,54.17,rain,0.0,0.0
2022-10-15,0.811054735042992,0.0,0.0,,0.0,0.0
2022-10-16,0.8178558438284702,0.0,0.0,,0.0,0.0
2022-10-17,0.8575909309878447,0.248,25.0,rain,0.0,0.0
2022-10-18,0.8259386347251396,0.185,25.0,rain,0.0,0.0
2022-10-19,0.815078242281166,0.0,0.0,,0.0,0.0
2022-10-20,0.8201433682423136,0.0,0.0,,0.0,0.0
